Index,0,1,2,Ensemble_Decision
0,0.385,0.586,0.023,1
1,0.452,0.535,0.015,1
2,0.508,0.487,0.005,0
3,0.492,0.48,0.018,0
4,0.405,0.535,0.08,1
5,0.446,0.525,0.014,1
6,0.509,0.438,0.027,0
7,0.55,0.428,0.002,0
8,0.517,0.449,0.02,0
9,0.55,0.441,0.013,0
10,0.361,0.531,0.063,1
11,0.464,0.52,0.004,1
12,0.387,0.476,0.107,1
13,0.518,0.458,0.009,0
14,0.389,0.576,0.035,1
15,0.486,0.486,0.018,0
16,0.452,0.518,0.011,1
17,0.358,0.613,0.04,1
18,0.451,0.547,0.002,1
19,0.545,0.437,0.027,0
20,0.51,0.466,0.007,0
21,0.375,0.566,0.035,1
22,0.416,0.55,0.031,1
23,0.433,0.523,0.021,1
24,0.456,0.543,0.001,1
25,0.441,0.527,0.017,1
26,0.411,0.559,0.032,1
27,0.49,0.478,0.011,0
28,0.481,0.488,0.016,1
29,0.554,0.343,0.115,0
30,0.559,0.406,0.037,0
31,0.452,0.508,0.02,1
32,0.522,0.453,0.023,0
33,0.432,0.529,0.036,1
34,0.496,0.503,0.001,1
35,0.398,0.579,0.014,1
36,0.391,0.608,0.016,1
37,0.466,0.511,0.023,1
38,0.443,0.528,0.029,1
39,0.459,0.51,0.021,1
40,0.413,0.567,0.01,1
41,0.44,0.541,0.013,1
42,0.638,0.334,0.021,0
43,0.414,0.513,0.025,1
44,0.448,0.388,0.078,0
45,0.482,0.484,0.028,1
46,0.442,0.557,0.001,1
47,0.464,0.478,0.025,1
48,0.412,0.568,0.007,1
49,0.429,0.535,0.035,1
50,0.421,0.546,0.029,1
51,0.386,0.594,0.01,1
52,0.403,0.575,0.026,1
53,0.473,0.427,0.08,0
54,0.448,0.548,0.004,1
55,0.502,0.468,0.025,0
56,0.362,0.519,0.193,1
57,0.466,0.509,0.006,1
58,0.405,0.577,0.014,1
59,0.523,0.471,0.005,0
60,0.415,0.565,0.005,1
61,0.498,0.47,0.024,0
62,0.37,0.491,0.059,1
63,0.437,0.505,0.091,1
64,0.625,0.367,0.002,0
65,0.354,0.557,0.13,1
66,0.44,0.528,0.017,1
67,0.462,0.488,0.05,1
68,0.452,0.53,0.017,1
69,0.426,0.492,0.102,1
70,0.319,0.598,0.034,1
71,0.416,0.566,0.005,1
72,0.529,0.448,0.013,0
73,0.475,0.497,0.027,1
74,0.595,0.39,0.015,0
75,0.466,0.508,0.026,1
76,0.456,0.513,0.011,1
77,0.414,0.573,0.025,1
78,0.438,0.537,0.006,1
79,0.5,0.485,0.009,0
80,0.424,0.493,0.084,1
81,0.507,0.47,0.016,0
82,0.375,0.474,0.155,1
83,0.559,0.432,0.009,0
84,0.526,0.468,0.005,0
85,0.409,0.566,0.025,1
86,0.507,0.468,0.011,0
87,0.476,0.505,0.001,1
88,0.549,0.401,0.037,0
89,0.439,0.541,0.009,1
90,0.407,0.575,0.008,1
91,0.575,0.405,0.003,0
92,0.459,0.519,0.012,1
93,0.38,0.595,0.01,1
94,0.603,0.377,0.007,0
95,0.42,0.396,0.134,0
96,0.484,0.485,0.011,1
97,0.479,0.505,0.011,1
98,0.552,0.363,0.035,0
99,0.615,0.361,0.006,0
100,0.516,0.46,0.01,0
101,0.437,0.524,0.029,1
102,0.398,0.562,0.033,1
103,0.443,0.527,0.015,1
104,0.764,0.181,0.093,0
105,0.228,0.772,0.0,1
106,0.578,0.401,0.019,0
107,0.368,0.609,0.001,1
108,0.62,0.354,0.022,0
109,0.555,0.42,0.021,0
110,0.411,0.513,0.045,1
111,0.443,0.538,0.007,1
112,0.465,0.502,0.017,1
113,0.487,0.44,0.043,0
114,0.433,0.546,0.015,1
115,0.536,0.434,0.012,0
116,0.408,0.554,0.038,1
117,0.439,0.53,0.029,1
118,0.421,0.566,0.008,1
119,0.448,0.522,0.019,1
120,0.512,0.46,0.027,0
121,0.372,0.603,0.017,1
122,0.429,0.493,0.043,1
123,0.592,0.399,0.009,0
124,0.391,0.414,0.172,1
125,0.41,0.526,0.025,1
126,0.509,0.461,0.035,0
127,0.547,0.431,0.019,0
128,0.47,0.515,0.007,1
129,0.477,0.486,0.031,1
130,0.512,0.465,0.013,0
131,0.384,0.597,0.019,1
132,0.448,0.522,0.021,1
133,0.472,0.52,0.004,1
134,0.522,0.45,0.023,0
135,0.259,0.661,0.055,1
136,0.492,0.49,0.002,0
137,0.442,0.533,0.01,1
138,0.426,0.538,0.05,1
139,0.517,0.464,0.019,0
140,0.491,0.48,0.024,0
141,0.459,0.51,0.02,1
142,0.499,0.496,0.006,0
143,0.501,0.462,0.033,0
144,0.408,0.413,0.18,1
145,0.371,0.578,0.037,1
146,0.486,0.482,0.017,0
147,0.38,0.591,0.015,1
148,0.57,0.418,0.012,0
149,0.585,0.395,0.012,0
150,0.349,0.627,0.009,1
151,0.511,0.467,0.016,0
152,0.338,0.586,0.076,1
153,0.45,0.545,0.006,1
154,0.441,0.522,0.037,1
