0,1,2
-0.630702931394453,0.10757791034985986,0.0
-0.622904942531991,-0.10425983293702834,0.0
-0.669520395417932,-0.051417059749288285,0.0
-0.6541527588892053,-0.10288487104909283,0.0
-0.6487880559888726,0.133487575901586,0.0
-0.5352727781994513,0.28961572392664225,0.0
-0.6565377899938523,0.010724491106869127,0.0
-0.6257804985628278,0.057133541134343435,0.0
-0.6756435043172598,-0.20070328322726133,0.0
-0.6456446188852305,-0.06720800972708169,0.0
-0.5974082382364503,0.2171519533177796,0.0
-0.6389431903256223,0.03259883747055303,0.0
-0.6616125934478087,-0.11560549477402188,0.0
-0.7519679431888537,-0.17131332246991343,0.0
-0.6003715890013775,0.3802406917540797,0.0
-0.5521572267261683,0.5152559821718579,0.0
-0.5770535929878576,0.2937094922637944,0.0
-0.6037992282085834,0.10716794139710217,0.0
-0.520483461331005,0.28762728890717615,0.0
-0.6121975551048966,0.21914038833724547,0.0
-0.5576743002488322,0.10210918012477188,0.0
-0.5790126750545556,0.1810651230430106,0.0
-0.7377846616970712,0.09055882107973356,0.0
-0.5060938570165966,0.027947084555767887,0.0
-0.6076075792343175,0.029528511217688846,0.0
-0.5902105874078398,-0.09455108631585335,0.0
-0.5615278884939873,0.055290161144539884,0.0
-0.6084537799674032,0.11831009905532297,0.0
-0.6126178068000332,0.08166824479813373,0.0
-0.6381847843266272,-0.054487386002152416,0.0
-0.6200996597322075,-0.08039705155387855,0.0
-0.5247573012712965,0.10333612638783252,0.0
-0.6730445443401022,0.3447118460569436,0.0
-0.6274553785259618,0.4182575078992048,0.0
-0.6187409156993611,-0.06761797867983937,0.0
-0.6445537559251894,-0.015126725295746879,0.0
-0.5939323441717622,0.15562387559315238,0.0
-0.6874957069046901,0.12214191406459252,0.0
-0.692369884878833,-0.16201454480149596,0.0
-0.6139765508328797,0.0688891719240945,0.0
-0.6260483796356331,0.09643575269163895,0.0
-0.6096939959117144,-0.4143259573548431,0.0
-0.7049322386077761,-0.08668395211854169,0.0
-0.5140016589867199,0.0921355195805017,0.0
-0.5435130371306207,0.21463665104733542,0.0
-0.6078051870760697,-0.11642543267953731,0.0
-0.6286560545936645,0.2185269152057151,0.0
-0.6708791394507785,-0.06419613262332752,0.0
-0.6092121859663984,0.20539632252802842,0.0
-0.6299445253954578,0.02049168687715419,0.0
0.2799517663027614,0.17924579011610176,1.0
0.21514137571473935,0.11034892059341339,1.0
0.3222231060173576,0.12736800986353958,1.0
0.05940301306820406,-0.32850227526068615,1.0
0.2625152345996753,-0.02958007606703239,1.0
0.10383104269125021,-0.12178174239523809,1.0
0.2448503617003922,0.1338017330238055,1.0
-0.17152938561327558,-0.3529767622094262,1.0
0.2142305990934128,0.020660788969711352,1.0
0.015324961909241264,-0.21249450913250023,1.0
0.05543659407732615,-0.21919018562064896,1.0
0.1758333867650702,-0.0008620375903248823,1.0
0.04906762247876395,-0.17982952491424337,1.0
-0.1534442610188559,-0.3788864277611524,1.0
0.06697266073446895,-0.1681323432736022,1.0
0.033029374685132784,-0.042970854506661715,1.0
0.06621425473547382,-0.08104611980089671,1.0
0.1356791970823158,-0.02329140793642892,1.0
-0.15863457492328636,-0.28913984698834044,1.0
0.06205022790284387,-0.11768797405808595,1.0
0.6227713384355381,0.11680726535324149,2.0
0.34600960858349594,-0.15629187416923862,2.0
0.6179864344279579,0.10051974054213808,2.0
0.41778930880393184,-0.026890369006211112,2.0
0.5636212475370374,0.030599428935161654,2.0
0.7501225989574093,0.1521337999008775,2.0
0.1358578041885583,-0.3304625535487096,2.0
0.6089452119831235,0.08350184430128393,2.0
0.5110202145758137,-0.13257591538169133,2.0
0.7206085411087574,0.33458038940114554,2.0
0.42413506155664427,0.11391405411364763,2.0
0.4377237023573878,-0.08780497359930772,2.0
0.5407937764497074,0.06934661651003682,2.0
0.3632265140712593,-0.24276462451041392,2.0
0.47424694764837183,-0.12067642259155015,2.0
0.5139326307785076,0.09888163229704727,2.0
0.42467082370225484,0.035309630999056485,2.0
0.7490260386545559,0.46377839038540003,2.0
0.8721942716082874,0.009337981166339993,2.0
0.28296337192517085,-0.3184437764018033,2.0
0.6147331842166545,0.15356601790865076,2.0
0.3221338320507948,-0.14050092419144544,2.0
0.7580304009275328,0.08794536487614368,2.0
0.3572352366531638,-0.09505686709914901,2.0
0.5310367055205477,0.168539990576141,2.0
0.5469621225684561,0.18781242878882864,2.0
0.32870490836164257,-0.06812375946313504,2.0
0.31478381059985294,-0.005572239654219935,2.0
0.5165855429559599,-0.0540299414162102,2.0
0.4848266625314571,0.11534865817996598,2.0
0.6330436323692096,0.059229093965376345,2.0
0.6874909166514084,0.49117991612328216,2.0
0.5434892461418294,-0.05443991036896795,2.0
0.29113335762528714,-0.058208548067974986,2.0
0.3054101311939724,-0.16175764379911406,2.0
0.7635079345735883,0.16818670320655327,2.0
0.5478056435967905,0.1589762989846285,2.0
0.40658569910783526,0.06121929655078251,2.0
0.2925346591728032,-0.01630442835968282,2.0
0.5358713436180823,0.11979098572555313,2.0
0.6138649651099976,0.0930029331192016,2.0
0.5583431388985164,0.12204137407290183,2.0
0.34600960858349594,-0.15629187416923862,2.0
0.6238196438809095,0.13976350295032347,2.0
0.6386515182640254,0.16690011476511013,2.0
0.5514616240001934,0.059841374067634456,2.0
0.4071464972650781,-0.17182087081914932,2.0
0.4471426189826889,0.03756001934640529,2.0
0.4882075852867701,0.14967752131621126,2.0
0.3120663225341601,-0.031130385402298066,2.0
