,0,1,2,3,4
0,0.2222222222222221,0.625,0.06779661016949151,0.04166666666666667,0.0
1,0.16666666666666674,0.41666666666666674,0.06779661016949151,0.04166666666666667,0.0
2,0.11111111111111116,0.5,0.05084745762711865,0.04166666666666667,0.0
3,0.08333333333333326,0.45833333333333326,0.0847457627118644,0.04166666666666667,0.0
4,0.19444444444444442,0.6666666666666667,0.06779661016949151,0.04166666666666667,0.0
5,0.3055555555555556,0.7916666666666665,0.11864406779661013,0.125,0.0
6,0.08333333333333326,0.5833333333333333,0.06779661016949151,0.08333333333333333,0.0
7,0.19444444444444442,0.5833333333333333,0.0847457627118644,0.04166666666666667,0.0
8,0.0277777777777779,0.375,0.06779661016949151,0.04166666666666667,0.0
9,0.16666666666666674,0.45833333333333326,0.0847457627118644,0.0,0.0
10,0.3055555555555556,0.7083333333333333,0.0847457627118644,0.04166666666666667,0.0
11,0.13888888888888884,0.5833333333333333,0.1016949152542373,0.04166666666666667,0.0
12,0.13888888888888884,0.41666666666666674,0.06779661016949151,0.0,0.0
13,0.0,0.41666666666666674,0.01694915254237289,0.0,0.0
14,0.4166666666666665,0.8333333333333333,0.033898305084745756,0.04166666666666667,0.0
15,0.38888888888888884,1.0,0.0847457627118644,0.125,0.0
16,0.3055555555555556,0.7916666666666665,0.05084745762711865,0.125,0.0
17,0.2222222222222221,0.625,0.06779661016949151,0.08333333333333333,0.0
18,0.38888888888888884,0.7499999999999998,0.11864406779661013,0.08333333333333333,0.0
19,0.2222222222222221,0.7499999999999998,0.0847457627118644,0.08333333333333333,0.0
20,0.3055555555555556,0.5833333333333333,0.11864406779661013,0.04166666666666667,0.0
21,0.2222222222222221,0.7083333333333333,0.0847457627118644,0.125,0.0
22,0.08333333333333326,0.6666666666666667,0.0,0.04166666666666667,0.0
23,0.2222222222222221,0.5416666666666665,0.11864406779661013,0.16666666666666669,0.0
24,0.13888888888888884,0.5833333333333333,0.15254237288135591,0.04166666666666667,0.0
25,0.19444444444444442,0.41666666666666674,0.1016949152542373,0.04166666666666667,0.0
26,0.19444444444444442,0.5833333333333333,0.1016949152542373,0.125,0.0
27,0.25,0.625,0.0847457627118644,0.04166666666666667,0.0
28,0.25,0.5833333333333333,0.06779661016949151,0.04166666666666667,0.0
29,0.11111111111111116,0.5,0.1016949152542373,0.04166666666666667,0.0
30,0.13888888888888884,0.45833333333333326,0.1016949152542373,0.04166666666666667,0.0
31,0.3055555555555556,0.5833333333333333,0.0847457627118644,0.125,0.0
32,0.25,0.8749999999999998,0.0847457627118644,0.0,0.0
33,0.33333333333333326,0.9166666666666667,0.06779661016949151,0.04166666666666667,0.0
34,0.16666666666666674,0.45833333333333326,0.0847457627118644,0.04166666666666667,0.0
35,0.19444444444444442,0.5,0.033898305084745756,0.04166666666666667,0.0
36,0.33333333333333326,0.625,0.05084745762711865,0.04166666666666667,0.0
37,0.16666666666666674,0.6666666666666667,0.06779661016949151,0.0,0.0
38,0.0277777777777779,0.41666666666666674,0.05084745762711865,0.04166666666666667,0.0
39,0.2222222222222221,0.5833333333333333,0.0847457627118644,0.04166666666666667,0.0
40,0.19444444444444442,0.625,0.05084745762711865,0.08333333333333333,0.0
41,0.05555555555555558,0.12499999999999989,0.05084745762711865,0.08333333333333333,0.0
42,0.0277777777777779,0.5,0.05084745762711865,0.04166666666666667,0.0
43,0.19444444444444442,0.625,0.1016949152542373,0.20833333333333331,0.0
44,0.2222222222222221,0.7499999999999998,0.15254237288135591,0.125,0.0
45,0.13888888888888884,0.41666666666666674,0.06779661016949151,0.08333333333333333,0.0
46,0.2222222222222221,0.7499999999999998,0.1016949152542373,0.04166666666666667,0.0
47,0.08333333333333326,0.5,0.06779661016949151,0.04166666666666667,0.0
48,0.2777777777777777,0.7083333333333333,0.0847457627118644,0.04166666666666667,0.0
49,0.19444444444444442,0.5416666666666665,0.06779661016949151,0.04166666666666667,0.0
50,0.75,0.5,0.6271186440677966,0.5416666666666667,1.0
51,0.5833333333333335,0.5,0.5932203389830508,0.5833333333333334,1.0
52,0.7222222222222223,0.45833333333333326,0.6610169491525424,0.5833333333333334,1.0
53,0.33333333333333326,0.12499999999999989,0.5084745762711864,0.5000000000000001,1.0
54,0.6111111111111112,0.33333333333333326,0.6101694915254237,0.5833333333333334,1.0
55,0.38888888888888884,0.33333333333333326,0.5932203389830508,0.5000000000000001,1.0
56,0.5555555555555556,0.5416666666666665,0.6271186440677966,0.6250000000000001,1.0
57,0.16666666666666674,0.16666666666666663,0.38983050847457623,0.375,1.0
58,0.6388888888888888,0.375,0.6101694915254237,0.5000000000000001,1.0
59,0.25,0.29166666666666674,0.49152542372881347,0.5416666666666667,1.0
60,0.33333333333333326,0.25,0.576271186440678,0.4583333333333333,1.0
61,0.4999999999999998,0.41666666666666674,0.6101694915254237,0.5416666666666667,1.0
62,0.4166666666666665,0.25,0.5084745762711864,0.4583333333333333,1.0
63,0.19444444444444442,0.12499999999999989,0.38983050847457623,0.375,1.0
64,0.36111111111111094,0.29166666666666674,0.5423728813559322,0.5000000000000001,1.0
65,0.38888888888888884,0.41666666666666674,0.5423728813559322,0.4583333333333333,1.0
66,0.38888888888888884,0.375,0.5423728813559322,0.5000000000000001,1.0
67,0.5277777777777779,0.375,0.559322033898305,0.5000000000000001,1.0
68,0.2222222222222221,0.20833333333333326,0.3389830508474576,0.4166666666666667,1.0
